order_id,customer_id,city,gender,age,device_type,traffic_source,experiment_group,converted,order_value,num_items,session_time_min,delivery_time_days,customer_rating,discount_applied,payment_method,return_flag
ORD03635,CUST02414,Bengaluru,Male,18,Desktop,Organic,B_Variant,0,2528,1,17.01,4.2,4.5,1,Credit Card,0
ORD03636,CUST01782,Mumbai,Male,23,Mobile,Social Media,A_Control,0,1919,4,3.71,3.7,4.7,1,UPI,0
ORD03637,CUST01811,Mumbai,Male,36,Mobile,Google Ads,A_Control,0,2726,5,10.14,5.1,5.0,0,COD,0
ORD03638,CUST02592,Hyderabad,Male,39,Mobile,Referral,A_Control,0,2159,3,4.54,3.2,3.2,1,UPI,0
ORD03639,CUST02697,Mumbai,Female,25,Mobile,Email,A_Control,0,3598,3,12.46,2.4,5.0,1,COD,0
ORD03640,CUST01548,Chennai,Male,22,Desktop,Email,A_Control,1,2437,5,4.59,3.1,3.7,0,Credit Card,0
ORD03641,CUST01931,Hyderabad,Female,26,Mobile,Social Media,A_Control,0,2808,1,8.18,2.5,4.1,0,UPI,0
ORD03642,CUST02862,Delhi,Female,38,Desktop,Google Ads,A_Control,0,3416,2,21.81,3.4,3.8,1,Net Banking,0
ORD03643,CUST03088,Delhi,Female,45,Mobile,Google Ads,B_Variant,0,4292,3,8.43,5.2,4.7,1,Credit Card,0
ORD03644,CUST01153,Bengaluru,Female,21,Mobile,Email,A_Control,0,2850,1,7.76,1.7,4.9,1,Net Banking,0
ORD03645,CUST00575,Hyderabad,Male,41,Mobile,Organic,B_Variant,0,1817,4,4.1,3.8,3.8,0,UPI,0
ORD03646,CUST03181,Hyderabad,Male,25,Mobile,Google Ads,A_Control,0,3001,1,8.26,5.7,3.2,1,COD,0
ORD03647,CUST01911,Chennai,Female,34,Desktop,Social Media,B_Variant,1,2665,2,11.41,5.9,3.6,1,Debit Card,0
ORD03648,CUST01013,Mumbai,Female,51,Mobile,Organic,B_Variant,0,3314,2,7.35,3.3,3.3,1,UPI,0
ORD03649,CUST00670,Bengaluru,Female,37,Tablet,Social Media,A_Control,0,4207,3,8.08,7.6,4.8,1,UPI,0
ORD03650,CUST00269,Delhi,Female,33,Mobile,Organic,B_Variant,0,2094,1,6.59,2.7,3.4,0,Credit Card,0
ORD03651,CUST03234,Bengaluru,Male,27,Tablet,Social Media,A_Control,0,2810,2,8.74,4.0,4.2,1,COD,0
ORD03652,CUST01284,Mumbai,Male,51,Mobile,Email,B_Variant,1,2192,2,7.74,2.5,4.8,1,Credit Card,0
ORD03653,CUST00924,Mumbai,Female,27,Mobile,Google Ads,B_Variant,1,3480,1,9.42,4.9,4.6,0,UPI,0
ORD03654,CUST01126,Chennai,Female,47,Mobile,Organic,A_Control,0,4169,4,6.41,8.5,3.9,0,COD,1
ORD03655,CUST01530,Delhi,Male,47,Mobile,Organic,A_Control,0,2981,1,4.81,7.1,3.3,0,COD,0
ORD03656,CUST01759,Delhi,Female,42,Desktop,Referral,A_Control,0,3025,1,12.9,5.6,4.1,0,Net Banking,1
ORD03657,CUST01595,Delhi,Male,58,Mobile,Organic,B_Variant,0,4671,5,12.33,3.4,3.3,0,Debit Card,0
ORD03658,CUST00247,Hyderabad,Male,24,Mobile,Organic,B_Variant,1,2926,1,10.87,4.0,4.2,1,UPI,1
ORD03659,CUST01561,Chennai,Female,37,Mobile,Social Media,A_Control,0,4403,6,11.64,6.0,2.9,1,UPI,0
ORD03660,CUST02179,Delhi,Female,34,Mobile,Organic,A_Control,0,3396,4,11.85,5.4,4.5,0,COD,0
ORD03661,CUST02401,Mumbai,Male,20,Desktop,Referral,A_Control,0,2986,1,9.29,4.4,4.2,0,UPI,0
ORD03662,CUST02244,Delhi,Male,57,Desktop,Email,A_Control,0,4442,2,16.04,4.5,3.8,0,UPI,0
ORD03663,CUST01940,Hyderabad,Male,53,Desktop,Organic,B_Variant,0,3186,6,11.35,5.9,4.1,0,Credit Card,1
ORD03664,CUST00930,Bengaluru,Female,43,Mobile,Social Media,A_Control,0,4173,3,9.98,6.3,4.2,1,Credit Card,0
ORD03665,CUST03454,Bengaluru,Male,27,Tablet,Google Ads,A_Control,0,1872,3,7.13,2.0,4.3,0,Net Banking,0
ORD03666,CUST03070,Bengaluru,Female,51,Desktop,Social Media,B_Variant,0,5268,4,13.83,4.6,5.0,0,UPI,0
ORD03667,CUST02693,Delhi,Female,31,Mobile,Social Media,A_Control,0,3460,2,8.22,5.2,4.4,0,Debit Card,0
ORD03668,CUST00227,Chennai,Female,25,Mobile,Organic,A_Control,0,2611,1,9.6,3.5,4.1,1,Debit Card,0
ORD03669,CUST02749,Bengaluru,Male,44,Tablet,Google Ads,A_Control,0,4294,1,9.97,6.2,4.5,1,Net Banking,0
ORD03670,CUST00265,Mumbai,Female,27,Mobile,Referral,B_Variant,0,2616,4,8.28,3.9,3.9,0,Credit Card,0
ORD03671,CUST01396,Mumbai,Male,32,Desktop,Organic,B_Variant,0,2819,5,10.42,6.3,4.7,0,UPI,0
ORD03672,CUST01458,Bengaluru,Male,54,Mobile,Social Media,A_Control,0,4332,2,8.68,3.7,3.8,0,Debit Card,0
ORD03673,CUST00646,Hyderabad,Male,39,Mobile,Google Ads,B_Variant,0,2951,3,12.94,4.7,5.0,0,Debit Card,0
ORD03674,CUST02259,Delhi,Male,48,Desktop,Organic,B_Variant,0,3618,8,8.4,4.7,4.2,0,UPI,1
ORD03675,CUST03449,Hyderabad,Female,19,Mobile,Email,B_Variant,0,2875,2,5.09,6.8,4.6,0,UPI,0
ORD03676,CUST01419,Chennai,Male,48,Mobile,Organic,B_Variant,0,3328,2,10.02,5.4,4.0,0,UPI,0
ORD03677,CUST01474,Mumbai,Male,31,Desktop,Social Media,A_Control,0,2333,2,15.78,3.6,4.0,0,UPI,0
ORD03678,CUST02991,Mumbai,Female,27,Mobile,Google Ads,A_Control,0,4092,1,8.79,3.9,4.7,0,Debit Card,0
ORD03679,CUST01388,Mumbai,Male,47,Desktop,Organic,B_Variant,1,3235,3,14.78,3.9,3.3,0,Credit Card,0
ORD03680,CUST01900,Chennai,Female,53,Tablet,Referral,A_Control,0,3410,1,8.64,4.3,3.3,0,Credit Card,0
ORD03681,CUST02505,Mumbai,Male,57,Desktop,Social Media,A_Control,0,3415,1,7.81,2.9,4.0,0,UPI,0
ORD03682,CUST02773,Delhi,Male,32,Mobile,Referral,A_Control,0,2778,4,9.89,4.2,3.0,0,COD,1
ORD03683,CUST01250,Bengaluru,Female,31,Mobile,Referral,B_Variant,0,3862,4,8.06,6.4,4.7,0,Net Banking,0
ORD03684,CUST00982,Chennai,Male,48,Desktop,Referral,A_Control,0,3391,5,15.01,6.3,4.5,0,Credit Card,0
ORD03685,CUST01155,Mumbai,Female,46,Mobile,Email,A_Control,1,4341,6,10.07,2.0,3.1,1,UPI,0
ORD03686,CUST00588,Delhi,Male,44,Mobile,Google Ads,A_Control,0,3510,5,9.95,1.7,3.6,0,Debit Card,0
ORD03687,CUST00476,Bengaluru,Male,38,Tablet,Referral,B_Variant,0,3243,1,8.64,3.4,4.2,0,Credit Card,0
ORD03688,CUST01822,Bengaluru,Male,26,Mobile,Google Ads,B_Variant,0,3522,1,13.15,1.6,4.5,1,Debit Card,0
ORD03689,CUST00986,Chennai,Male,37,Mobile,Google Ads,A_Control,0,2819,1,11.98,2.4,4.2,1,Debit Card,0
ORD03690,CUST03349,Mumbai,Male,52,Mobile,Google Ads,B_Variant,0,3685,2,11.01,4.8,3.9,0,UPI,0
ORD03691,CUST02204,Chennai,Female,32,Mobile,Organic,B_Variant,1,3171,1,15.7,4.2,4.3,1,UPI,0
ORD03692,CUST01242,Chennai,Male,41,Mobile,Social Media,B_Variant,0,2010,4,7.56,1.7,3.8,0,UPI,0
ORD03693,CUST00190,Bengaluru,Male,33,Tablet,Organic,A_Control,0,2259,4,6.61,6.1,3.9,1,COD,0
ORD03694,CUST01441,Chennai,Male,53,Mobile,Google Ads,B_Variant,0,3789,1,10.58,3.7,3.8,0,Net Banking,0
ORD03695,CUST00981,Delhi,Female,28,Mobile,Organic,B_Variant,0,3071,3,7.24,3.5,3.0,0,COD,0
ORD03696,CUST01699,Mumbai,Female,25,Desktop,Organic,A_Control,0,3525,1,8.79,5.8,3.9,0,UPI,0
ORD03697,CUST01716,Bengaluru,Female,20,Mobile,Email,A_Control,0,2929,2,5.04,4.9,4.2,0,Credit Card,0
ORD03698,CUST02594,Bengaluru,Female,36,Mobile,Google Ads,A_Control,0,4607,2,9.82,4.2,3.9,0,Debit Card,0
ORD03699,CUST00041,Bengaluru,Male,58,Mobile,Google Ads,B_Variant,0,4310,8,3.59,3.6,5.0,1,UPI,0
ORD03700,CUST02355,Delhi,Male,20,Desktop,Google Ads,B_Variant,0,2542,6,13.93,5.2,4.6,1,Debit Card,0
ORD03701,CUST00943,Hyderabad,Female,53,Mobile,Organic,A_Control,0,3746,1,7.95,3.7,4.0,0,Debit Card,0
ORD03702,CUST00338,Bengaluru,Female,42,Mobile,Social Media,A_Control,0,2955,6,6.69,4.0,4.6,1,COD,0
ORD03703,CUST01338,Mumbai,Male,53,Mobile,Organic,B_Variant,0,3899,2,2.73,2.5,4.4,0,UPI,0
ORD03704,CUST01099,Delhi,Male,28,Mobile,Organic,B_Variant,0,3742,3,2.71,6.0,4.2,1,Debit Card,0
ORD03705,CUST03001,Chennai,Female,33,Mobile,Organic,B_Variant,0,3064,3,5.76,6.6,4.6,1,COD,1
ORD03706,CUST02327,Chennai,Female,34,Desktop,Organic,B_Variant,0,3012,4,12.25,4.6,4.3,0,Debit Card,0
ORD03707,CUST03248,Bengaluru,Male,59,Mobile,Referral,A_Control,1,3935,2,8.87,3.6,3.1,0,UPI,0
ORD03708,CUST00896,Hyderabad,Female,41,Desktop,Google Ads,A_Control,0,3925,1,12.24,5.7,4.4,0,UPI,1
ORD03709,CUST02321,Delhi,Male,34,Mobile,Email,B_Variant,0,3739,2,5.35,5.2,3.3,1,COD,0
ORD03710,CUST02885,Delhi,Male,37,Mobile,Social Media,A_Control,1,2816,3,9.02,3.6,3.5,0,UPI,0
ORD03711,CUST02668,Hyderabad,Male,39,Mobile,Google Ads,A_Control,0,3140,3,2.6,6.0,4.5,0,COD,0
ORD03712,CUST01675,Hyderabad,Male,23,Tablet,Referral,A_Control,0,2664,5,1.0,3.7,2.8,1,UPI,0
ORD03713,CUST02910,Chennai,Male,24,Desktop,Email,B_Variant,0,2591,1,15.82,2.4,4.7,0,Net Banking,0
ORD03714,CUST00931,Hyderabad,Female,31,Tablet,Social Media,A_Control,1,2561,8,6.36,4.2,4.4,0,Credit Card,0
ORD03715,CUST00289,Mumbai,Male,28,Desktop,Organic,A_Control,0,3736,8,8.52,5.9,4.3,1,COD,1
ORD03716,CUST00724,Hyderabad,Female,29,Desktop,Social Media,B_Variant,0,3314,1,11.33,4.5,4.4,0,Credit Card,0
ORD03717,CUST02941,Delhi,Male,22,Desktop,Google Ads,B_Variant,0,3421,2,10.75,2.5,4.5,1,Net Banking,0
ORD03718,CUST02320,Mumbai,Male,22,Desktop,Google Ads,B_Variant,1,2231,3,11.98,3.7,4.2,0,UPI,0
ORD03719,CUST01954,Mumbai,Female,37,Mobile,Email,B_Variant,0,2941,2,9.46,6.1,4.6,1,Credit Card,0
ORD03720,CUST01090,Delhi,Female,32,Mobile,Email,A_Control,0,4486,3,7.24,4.7,3.2,1,Net Banking,1
ORD03721,CUST00483,Delhi,Female,43,Mobile,Google Ads,A_Control,0,4213,2,12.15,4.3,4.3,1,UPI,1
ORD03722,CUST00936,Delhi,Female,50,Mobile,Email,B_Variant,0,3211,4,7.39,4.1,4.2,0,Debit Card,0
ORD03723,CUST02296,Mumbai,Male,47,Mobile,Social Media,A_Control,1,4046,2,10.56,5.9,5.0,1,Credit Card,0
ORD03724,CUST00156,Delhi,Male,41,Mobile,Google Ads,B_Variant,0,2896,2,4.77,5.8,3.9,0,Credit Card,0
ORD03725,CUST01071,Bengaluru,Female,40,Mobile,Organic,A_Control,1,2931,3,6.75,2.2,4.5,0,Credit Card,0
ORD03726,CUST01959,Delhi,Female,26,Mobile,Organic,A_Control,0,1840,7,7.75,5.7,3.2,0,UPI,0
ORD03727,CUST02502,Delhi,Female,20,Tablet,Email,B_Variant,0,2937,3,11.79,5.1,3.8,1,UPI,0
ORD03728,CUST02249,Chennai,Female,53,Mobile,Email,B_Variant,0,4311,1,1.41,6.7,4.1,0,UPI,0
ORD03729,CUST01684,Hyderabad,Female,24,Mobile,Google Ads,B_Variant,1,3763,2,7.0,4.2,4.3,0,Credit Card,0
ORD03730,CUST00124,Chennai,Male,39,Desktop,Social Media,B_Variant,0,3481,2,15.8,6.0,4.7,1,UPI,0
ORD03731,CUST02049,Delhi,Female,31,Mobile,Email,B_Variant,0,3723,4,1.77,5.0,4.1,0,Debit Card,0
ORD03732,CUST00968,Chennai,Female,46,Mobile,Email,B_Variant,0,3390,2,6.61,2.6,3.6,0,Debit Card,0
ORD03733,CUST00855,Mumbai,Female,33,Mobile,Google Ads,B_Variant,0,4166,4,3.38,5.8,4.4,0,Credit Card,0
ORD03734,CUST00640,Mumbai,Male,51,Mobile,Organic,A_Control,0,2418,5,1.01,5.5,3.8,1,Debit Card,0
ORD03735,CUST02239,Delhi,Male,27,Mobile,Email,B_Variant,0,3419,1,7.21,3.3,4.6,0,Credit Card,0
ORD03736,CUST01603,Chennai,Male,24,Mobile,Organic,B_Variant,0,1677,4,7.11,4.7,3.3,0,UPI,0
ORD03737,CUST02564,Mumbai,Male,42,Mobile,Organic,B_Variant,0,2852,4,7.27,7.5,3.9,0,Net Banking,0
ORD03738,CUST00442,Mumbai,Female,44,Desktop,Email,B_Variant,0,4168,5,15.67,3.6,3.5,1,UPI,0
ORD03739,CUST01945,Mumbai,Male,32,Mobile,Google Ads,A_Control,1,3707,7,5.36,5.4,4.1,1,Credit Card,0
ORD03740,CUST01839,Hyderabad,Male,49,Mobile,Email,A_Control,0,2809,2,13.37,2.7,4.3,0,UPI,1
ORD03741,CUST01830,Bengaluru,Male,45,Mobile,Organic,A_Control,0,4163,2,7.9,3.4,5.0,0,Debit Card,1
ORD03742,CUST02191,Delhi,Female,26,Mobile,Google Ads,A_Control,0,3438,2,11.86,5.5,3.8,0,UPI,0
ORD03743,CUST03263,Bengaluru,Female,24,Desktop,Google Ads,A_Control,0,3364,2,2.32,4.7,4.2,1,UPI,0
ORD03744,CUST00533,Bengaluru,Male,33,Mobile,Google Ads,B_Variant,0,3567,2,5.5,4.0,2.7,0,UPI,0
ORD03745,CUST02275,Bengaluru,Male,43,Desktop,Google Ads,A_Control,0,4974,5,12.92,6.9,4.4,1,UPI,0
ORD03746,CUST01337,Mumbai,Male,52,Mobile,Social Media,A_Control,0,3481,1,7.32,2.9,4.1,1,Debit Card,1
ORD03747,CUST00949,Hyderabad,Male,34,Desktop,Google Ads,B_Variant,1,2652,1,15.98,4.1,3.9,0,Debit Card,0
ORD03748,CUST03374,Delhi,Male,40,Mobile,Referral,A_Control,0,3240,3,2.48,5.0,4.7,0,UPI,0
ORD03749,CUST02020,Chennai,Female,25,Mobile,Organic,B_Variant,0,2565,4,10.2,3.0,4.0,1,UPI,0
ORD03750,CUST00460,Mumbai,Male,19,Desktop,Organic,A_Control,0,3299,4,10.81,5.1,3.9,1,Credit Card,0
ORD03751,CUST03473,Delhi,Male,48,Desktop,Organic,B_Variant,0,4232,1,15.98,5.9,3.3,1,COD,1
ORD03752,CUST00551,Delhi,Female,49,Mobile,Social Media,A_Control,0,3527,2,6.51,4.1,3.1,0,Credit Card,0
ORD03753,CUST00393,Bengaluru,Male,46,Tablet,Organic,B_Variant,0,3286,1,4.66,3.3,4.0,0,Debit Card,0
ORD03754,CUST01788,Mumbai,Female,20,Mobile,Google Ads,B_Variant,0,4335,8,7.84,3.8,4.3,1,Credit Card,0
ORD03755,CUST00845,Chennai,Male,25,Mobile,Email,B_Variant,0,2447,8,4.05,1.0,2.4,1,UPI,0
ORD03756,CUST03279,Mumbai,Female,19,Mobile,Organic,A_Control,0,2102,1,5.75,5.8,4.0,1,COD,0
ORD03757,CUST02258,Chennai,Female,48,Desktop,Google Ads,A_Control,0,4367,4,14.42,4.7,4.2,0,UPI,0
ORD03758,CUST01139,Chennai,Female,54,Tablet,Organic,B_Variant,0,4076,5,2.45,4.0,3.1,0,Debit Card,0
ORD03759,CUST00646,Bengaluru,Male,37,Mobile,Social Media,A_Control,0,4536,2,10.03,1.8,4.2,1,COD,0
ORD03760,CUST03323,Chennai,Male,46,Mobile,Google Ads,A_Control,0,3761,4,12.48,6.0,3.1,0,UPI,1
ORD03761,CUST02267,Bengaluru,Male,34,Mobile,Email,A_Control,0,5087,1,10.45,3.6,2.7,0,UPI,0
ORD03762,CUST02455,Delhi,Female,27,Mobile,Social Media,A_Control,0,2503,1,9.19,5.1,3.3,0,Credit Card,0
ORD03763,CUST01467,Chennai,Female,58,Mobile,Social Media,A_Control,0,3023,6,6.61,4.3,3.1,0,Net Banking,0
ORD03764,CUST01378,Delhi,Male,39,Mobile,Organic,A_Control,0,2830,3,6.06,1.9,4.3,0,COD,0
ORD03765,CUST02936,Bengaluru,Male,23,Mobile,Referral,A_Control,0,2912,5,1.26,6.2,4.6,1,Debit Card,0
ORD03766,CUST02606,Chennai,Male,51,Mobile,Google Ads,A_Control,0,3099,3,8.11,5.9,3.1,1,UPI,0
ORD03767,CUST02598,Delhi,Male,48,Mobile,Social Media,A_Control,0,3056,1,6.79,5.4,4.6,1,Credit Card,0
ORD03768,CUST00142,Delhi,Male,29,Desktop,Organic,B_Variant,0,2161,2,11.25,4.8,4.2,0,Debit Card,0
ORD03769,CUST02660,Delhi,Male,29,Desktop,Social Media,B_Variant,0,2350,5,18.58,2.5,3.6,0,Net Banking,1
ORD03770,CUST00501,Chennai,Female,33,Mobile,Google Ads,A_Control,0,2699,1,8.19,5.6,3.9,1,UPI,0
ORD03771,CUST00840,Hyderabad,Female,42,Mobile,Google Ads,B_Variant,0,3987,1,6.09,7.6,3.3,0,Debit Card,0
ORD03772,CUST02750,Bengaluru,Female,39,Mobile,Email,B_Variant,0,3580,2,12.84,4.5,2.8,1,COD,1
ORD03773,CUST01683,Bengaluru,Male,44,Mobile,Organic,B_Variant,0,4236,2,10.19,4.5,4.4,0,Net Banking,0
ORD03774,CUST01566,Hyderabad,Female,41,Desktop,Organic,B_Variant,0,2482,1,7.89,2.6,3.1,0,UPI,0
ORD03775,CUST02047,Mumbai,Female,29,Tablet,Social Media,A_Control,0,1456,5,7.69,1.2,4.0,1,UPI,0
ORD03776,CUST01531,Mumbai,Male,35,Desktop,Social Media,B_Variant,0,3145,1,15.23,3.8,4.3,1,Credit Card,0
ORD03777,CUST00596,Chennai,Female,33,Mobile,Google Ads,B_Variant,0,2509,5,5.31,6.5,2.5,0,Debit Card,0
ORD03778,CUST01905,Chennai,Male,21,Mobile,Google Ads,A_Control,0,1746,2,10.0,6.3,3.8,0,Credit Card,0
ORD03779,CUST00281,Hyderabad,Male,29,Mobile,Referral,B_Variant,1,2076,2,7.39,4.2,4.4,1,UPI,0
ORD03780,CUST00424,Delhi,Male,50,Tablet,Social Media,B_Variant,0,2975,2,4.93,4.9,2.6,1,Debit Card,0
ORD03781,CUST02904,Mumbai,Male,39,Tablet,Organic,A_Control,0,2733,4,7.93,2.5,4.5,0,Net Banking,0
ORD03782,CUST00270,Delhi,Female,35,Mobile,Email,A_Control,1,2787,4,7.12,4.5,4.9,1,UPI,0
ORD03783,CUST00154,Mumbai,Male,50,Mobile,Organic,B_Variant,0,2785,3,14.97,3.5,3.9,0,UPI,0
ORD03784,CUST02662,Delhi,Male,44,Desktop,Google Ads,B_Variant,1,1972,4,13.09,4.4,4.2,0,Net Banking,0
ORD03785,CUST01751,Chennai,Male,59,Mobile,Google Ads,B_Variant,0,1899,1,12.74,3.9,3.1,0,Debit Card,1
ORD03786,CUST00662,Mumbai,Female,36,Desktop,Organic,B_Variant,0,5027,3,12.53,3.9,4.7,1,Net Banking,0
ORD03787,CUST01968,Chennai,Male,31,Desktop,Email,A_Control,0,2487,3,14.42,5.8,4.0,1,Credit Card,0
ORD03788,CUST00083,Delhi,Female,42,Mobile,Google Ads,A_Control,0,4415,1,6.67,7.2,3.9,0,Credit Card,0
ORD03789,CUST02995,Bengaluru,Female,51,Tablet,Google Ads,B_Variant,0,4118,3,2.78,4.0,4.4,0,COD,0
ORD03790,CUST02947,Mumbai,Male,41,Tablet,Email,B_Variant,0,3288,2,5.39,6.4,4.3,1,Debit Card,0
ORD03791,CUST01450,Delhi,Male,55,Tablet,Google Ads,B_Variant,0,3709,3,9.99,2.4,3.8,0,Credit Card,0
ORD03792,CUST01299,Mumbai,Female,40,Mobile,Social Media,B_Variant,0,4034,1,7.09,4.2,3.5,1,COD,0
ORD03793,CUST02332,Hyderabad,Male,22,Mobile,Google Ads,B_Variant,0,1752,2,9.13,2.4,3.8,0,COD,0
ORD03794,CUST00980,Chennai,Male,53,Mobile,Social Media,A_Control,0,2847,4,1.91,3.8,3.7,1,UPI,0
ORD03795,CUST02221,Delhi,Female,41,Mobile,Organic,A_Control,0,3658,2,9.36,5.4,3.1,0,Net Banking,0
ORD03796,CUST03399,Mumbai,Male,53,Mobile,Google Ads,A_Control,0,2515,3,11.29,6.0,4.0,1,UPI,0
ORD03797,CUST03135,Hyderabad,Male,22,Mobile,Social Media,A_Control,0,3278,7,2.67,3.1,3.9,1,UPI,0
ORD03798,CUST03145,Delhi,Male,56,Desktop,Social Media,B_Variant,0,4188,5,11.46,5.0,3.5,1,UPI,0
ORD03799,CUST02811,Mumbai,Male,23,Mobile,Social Media,A_Control,0,1664,6,12.03,6.1,4.3,1,UPI,0
ORD03800,CUST01660,Bengaluru,Female,53,Mobile,Social Media,B_Variant,0,3748,1,13.04,5.9,4.7,1,Credit Card,0
ORD03801,CUST01399,Hyderabad,Female,21,Mobile,Organic,B_Variant,0,2838,3,6.49,4.7,3.5,1,Debit Card,0
ORD03802,CUST00633,Mumbai,Female,27,Desktop,Organic,B_Variant,0,3830,1,15.72,3.4,4.2,0,COD,1
ORD03803,CUST01532,Mumbai,Female,18,Desktop,Social Media,A_Control,0,4016,2,17.05,3.3,4.6,0,UPI,0
ORD03804,CUST00787,Hyderabad,Male,38,Mobile,Social Media,A_Control,0,2518,4,9.2,3.0,3.3,1,Credit Card,0
ORD03805,CUST02991,Mumbai,Male,57,Tablet,Social Media,B_Variant,0,5178,3,11.86,4.3,3.1,1,Credit Card,0
ORD03806,CUST03060,Mumbai,Male,56,Mobile,Social Media,B_Variant,0,3721,3,7.89,3.1,3.5,1,Credit Card,0
ORD03807,CUST00398,Bengaluru,Male,54,Mobile,Google Ads,B_Variant,0,3866,5,9.18,5.3,4.6,0,Debit Card,0
ORD03808,CUST01144,Hyderabad,Female,20,Desktop,Google Ads,B_Variant,0,3087,4,11.91,4.6,3.6,1,Credit Card,0
ORD03809,CUST00934,Bengaluru,Female,48,Desktop,Google Ads,A_Control,0,4336,5,11.66,4.6,3.6,0,Credit Card,0
ORD03810,CUST01461,Hyderabad,Male,44,Mobile,Referral,A_Control,0,3203,6,9.3,1.5,4.7,0,COD,0
ORD03811,CUST01853,Chennai,Male,34,Tablet,Email,B_Variant,0,3798,4,5.91,4.3,3.0,0,Net Banking,0
ORD03812,CUST02724,Mumbai,Male,40,Tablet,Social Media,A_Control,0,3498,2,7.33,3.6,4.0,1,Credit Card,0
ORD03813,CUST02984,Hyderabad,Male,30,Mobile,Google Ads,B_Variant,0,2109,1,10.28,7.5,4.3,1,UPI,0
ORD03814,CUST02513,Delhi,Male,44,Mobile,Google Ads,B_Variant,0,2746,2,14.16,2.4,4.2,0,COD,0
ORD03815,CUST00286,Delhi,Female,37,Mobile,Email,A_Control,0,4259,2,1.85,4.0,4.1,1,Debit Card,0
ORD03816,CUST00265,Bengaluru,Female,30,Mobile,Email,A_Control,0,4110,4,13.93,4.9,3.9,1,Net Banking,0
ORD03817,CUST02368,Delhi,Female,41,Mobile,Google Ads,B_Variant,0,2541,1,7.22,2.8,4.1,0,UPI,0
ORD03818,CUST02721,Mumbai,Male,58,Desktop,Email,B_Variant,0,2837,5,13.95,7.2,4.1,1,Net Banking,0
ORD03819,CUST03448,Mumbai,Male,20,Mobile,Organic,B_Variant,0,2865,4,11.48,7.2,4.3,0,Debit Card,0
ORD03820,CUST02868,Delhi,Male,27,Desktop,Organic,A_Control,0,3195,3,15.75,3.0,4.6,0,Debit Card,0
ORD03821,CUST02137,Chennai,Female,18,Mobile,Social Media,A_Control,0,2093,2,5.82,3.4,3.0,0,UPI,1
ORD03822,CUST01678,Bengaluru,Female,30,Mobile,Social Media,B_Variant,0,2692,1,7.32,7.5,4.5,1,Debit Card,0
ORD03823,CUST01227,Hyderabad,Female,31,Mobile,Email,A_Control,0,2350,2,7.84,6.4,4.0,1,UPI,0
ORD03824,CUST00821,Delhi,Male,50,Mobile,Google Ads,B_Variant,0,4387,1,6.93,3.7,4.4,1,UPI,0
ORD03825,CUST01763,Delhi,Female,19,Mobile,Organic,A_Control,0,3223,5,11.96,4.9,4.9,0,UPI,0
ORD03826,CUST03049,Mumbai,Male,19,Desktop,Organic,B_Variant,0,3425,3,13.21,2.2,5.0,1,UPI,0
ORD03827,CUST02382,Mumbai,Female,56,Mobile,Organic,A_Control,0,4749,1,3.14,7.6,4.6,1,UPI,0
ORD03828,CUST02270,Delhi,Male,58,Mobile,Organic,B_Variant,0,3224,1,6.1,4.4,3.4,0,Debit Card,0
ORD03829,CUST00041,Chennai,Male,48,Desktop,Google Ads,B_Variant,0,2726,3,6.85,5.2,3.4,0,Net Banking,0
ORD03830,CUST01732,Hyderabad,Female,21,Mobile,Organic,A_Control,0,2674,4,7.31,2.9,4.3,0,UPI,0
ORD03831,CUST00068,Hyderabad,Male,51,Mobile,Organic,A_Control,0,3475,4,10.02,2.6,3.1,0,Net Banking,0
ORD03832,CUST00988,Mumbai,Male,36,Mobile,Social Media,B_Variant,0,3904,1,6.04,5.0,4.0,0,Credit Card,0
ORD03833,CUST01800,Hyderabad,Male,54,Desktop,Social Media,A_Control,0,4422,8,15.15,7.2,3.5,0,COD,0
ORD03834,CUST02562,Delhi,Male,26,Mobile,Social Media,B_Variant,0,3289,3,7.18,3.5,3.1,0,UPI,1
ORD03835,CUST01622,Mumbai,Male,41,Mobile,Google Ads,A_Control,0,3868,2,8.42,2.8,4.2,0,UPI,0
ORD03836,CUST01656,Hyderabad,Male,30,Mobile,Organic,A_Control,0,3856,2,9.55,4.8,4.4,1,Net Banking,0
ORD03837,CUST03199,Bengaluru,Male,47,Tablet,Google Ads,B_Variant,0,3702,1,10.42,6.8,4.7,1,UPI,0
ORD03838,CUST01279,Mumbai,Male,36,Mobile,Google Ads,B_Variant,0,3963,3,14.77,3.3,4.2,0,Credit Card,0
ORD03839,CUST00695,Delhi,Female,58,Desktop,Google Ads,A_Control,1,4247,4,14.5,3.9,3.6,0,Credit Card,0
ORD03840,CUST03088,Delhi,Male,27,Desktop,Google Ads,A_Control,0,3194,2,2.72,5.6,3.5,0,Net Banking,0
ORD03841,CUST02525,Chennai,Male,59,Mobile,Social Media,A_Control,0,3096,5,3.24,5.7,4.2,1,UPI,0
ORD03842,CUST01086,Delhi,Female,31,Desktop,Referral,A_Control,0,2388,3,12.61,3.9,3.5,0,Credit Card,0
ORD03843,CUST02929,Hyderabad,Female,57,Desktop,Google Ads,A_Control,0,3882,6,10.62,5.9,3.6,0,Credit Card,0
ORD03844,CUST02480,Mumbai,Female,37,Mobile,Email,B_Variant,0,3784,4,4.95,5.1,4.3,0,UPI,0
ORD03845,CUST01694,Delhi,Male,21,Mobile,Google Ads,A_Control,0,2330,1,6.39,4.3,3.2,1,UPI,0
